name;golds;silvers;bronzes
makokha gaudencia;0;0;0
kano ryota;0;0;0
vanhoof elke;0;0;0
ustinova daria s;0;0;0
mcdowald curtis;0;0;0
simmerling georgia;0;0;0
kozuch margareta;0;0;0
chen szu yu;0;0;0
de liedekerke-meier lara;0;0;0
chesang prisca;0;0;0
grambusch mats jurgen;0;0;0
campbell emily jade;0;0;0
hejnova zuzana;0;0;0
al-sadeq julyana;0;0;0
svan lasse;0;0;0
wang qiang;0;0;0
julius ryan cowen;0;0;0
taseva katrin;0;0;0
granda andy;0;0;0
zaadi deuna grace;0;0;0
chemongesi filex;0;0;0
aydemir akyol naz;0;0;0
landry ghislaine;0;0;0
moalla ismail;0;0;0
barberena mercado edwin orlando;0;0;0
adlington sarah;0;0;0
goto miu;0;0;0
michalski daniel;0;0;0
young charokee;0;0;0
pacheco espinosa nicolas;0;0;0
johnson-thompson katarina;0;0;0
alkasbeh obada mohammad mustafa;0;0;0
smedley cameron;0;0;0
svecovs pavels;0;0;0
kim jung eun;0;0;0
jordier thomas;0;0;0
carnegie sholto;0;0;0
koechlin thomas;0;0;0
riley ali;0;0;0
grimalt marco;0;0;0
reinkind harald;0;0;0
arteni florin;0;0;0
kim jisu;0;0;0
hallendorff amica;0;0;0
stanisclaus ayla;0;0;0
marsaglia lorenzo;0;0;0
press christen;0;0;0
khammo yakiv;0;0;0
abicht lorena;0;0;0
guezguez eya;0;0;0
gaber ibrahim houssein;0;0;0
rengeruk lilian kasait;0;0;0
jat bhawna;0;0;0
hernangomez juancho;0;0;0
aldawsari khalifah;0;0;0
napoles cristian;0;0;0
hagino kosuke;0;0;0
kunz annie;0;0;0
raits natalie;0;0;0
pakdaman ali;0;0;0
ochoa guillermo;0;0;0
cai alex;0;0;0
mccolgan eilish;0;0;0
moore meikayla;0;0;0
kershaw stephanie anna;0;0;0
clerget axel;0;0;0
mccann ross;0;0;0
kubova simona;0;0;0
sabbatini gaia;0;0;0
wright claire;0;0;0
alexandri anna-maria;0;0;0
gribanov denis;0;0;0
espar llaquet anna;0;0;0
neben amber;0;0;0
maso mohamad;0;0;0
walker kurt anthony;0;0;0
willis nick;0;0;0
jones harriet;0;0;0
jose tima ana lucia;0;0;0
tayler michael;0;0;0
salazar vazquez lizbeth yareli;0;0;0
sobchuk olena;0;0;0
touati mohamed;0;0;0
ryu sunghyun;0;0;0
hosseinkhani mostafa;0;0;0
collier elise;0;0;0
jensen julie kepp;0;0;0
matheron vincent;0;0;0
grady michael;0;0;0
calel jose oswaldo;0;0;0
renshall lucy;0;0;0
gulich andrin;0;0;0
liu meng;0;0;0
shvedov stanislav;0;0;0
gutierrez bermejo jennifer maria;0;0;0
bekele alemu;0;0;0
micah teagan;0;0;0
moleschi kayla;0;0;0
ashley whitney;0;0;0
vollering demi;0;0;0
zegers afrodite;0;0;0
vasilchanka yury;0;0;0
gil bryan;0;0;0
oh yeonji;0;0;0
plavins martins;0;0;0
bachmann simon;0;0;0
harrington kellie anne;0;0;0
kelmendi majlinda;0;0;0
hackbarth rudolph;0;0;0
liparteliani varlam;0;0;0
kouma sebastien;0;0;0
ombissa-dzangue orlann;0;0;0
lagergren albin;0;0;0
aular sanabria orluis alberto;0;0;0
flueckiger mathias;0;0;0
zhang yu;0;0;0
djouhan lolassonn;0;0;0
crippa yemaneberhan;0;0;0
hirayama nathan;0;0;0
erceg abby;0;0;0
raess jonas;0;0;0
ntiamoah brigitte;0;0;0
radis simona;0;0;0
plata joel;0;0;0
solomon steven;0;0;0
garino patricio;0;0;0
vaughn ashleigh;0;0;0
ricchi beatrice;0;0;0
mbande phumelela luphumlo;0;0;0
mcmanus stacey;0;0;0
yoshida masataka;0;0;0
yan haibin;0;0;0
hollard tristan;0;0;0
kellond-knight elise;0;0;0
zalewski aran;0;0;0
colthrust adell;0;0;0
igarashi chihiro;0;0;0
scott dominique;0;0;0
schmidt alica;0;0;0
truskauskas gediminas;0;0;0
gebbie luke;0;0;0
chelangat mercyline;0;0;0
seyi ntsengue dieudonne wilfred;0;0;0
tandy bradley;0;0;0
bres klaudia;0;0;0
ng ling kai amanda;0;0;0
lucao;0;0;0
machida rui;0;0;0
iro edgar richardson;0;0;0
wu chia-ying;0;0;0
kejelcha yomif;0;0;0
hano kazushi;0;0;0
mitton trent grant;0;0;0
koenders joanne;0;0;0
nakamura kisato;0;0;0
lee minjee;0;0;0
uptagrafft sandra;0;0;0
liu jing;0;0;0
van vugt pim;0;0;0
prakash sajan;0;0;0
michalkiewicz olga;0;0;0
tanner samuel;0;0;0
tesar jan;0;0;0
shida leni;0;0;0
achonwa natalie;0;0;0
macario catarina;0;0;0
itkin nick;0;0;0
valjalo brandon;0;0;0
losos de muniz yvonne;0;0;0
miller nick;0;0;0
hopink lisa;0;0;0
habif thomas ezequiel;0;0;0
grabowski lena;0;0;0
puts jesse;0;0;0
sherif maiar;0;0;0
ryu hansu;0;0;0
stevens dani;0;0;0
eustice jethro ray;0;0;0
shiojiri kazuya;0;0;0
arenhart barbara;0;0;0
rezelman timothy;0;0;0
sauerbrunn becky;0;0;0
darsigny tali;0;0;0
burnett derek;0;0;0
perez oliver;0;0;0
best justin;0;0;0
ursu sonia;0;0;0
dendy marquis;0;0;0
jeong seungwon;0;0;0
xu yanshu;0;0;0
kim si woo;0;0;0
van de sanden shanice;0;0;0
krejcikova barbora;0;0;0
chelimo oscar;0;0;0
szabo matyas;0;0;0
tissen jasper;0;0;0
maclennan rosannagh;0;0;0
cheng long;0;0;0
queiros raquel;0;0;0
baladin hande;0;0;0
gallego sara;0;0;0
williams sada;0;0;0
alkhadrawi ali;0;0;0
dean tom;0;0;0
kostadinova antoaneta;0;0;0
sawe mathew;0;0;0
hayashi honoka;0;0;0
gerard vincent;0;0;0
arakaki maria eduarda;0;0;0
cervantes diego;0;0;0
byrne ronan;0;0;0
rook james;0;0;0
toimil maria belen;0;0;0
petit emmanuel;0;0;0
smith austin charles;0;0;0
paz diego ignacio;0;0;0
afremova natalia;0;0;0
fonua amini;0;0;0
venkatesan subha;0;0;0
lima felipe;0;0;0
moneta marcos;0;0;0
karapetyan elmira;0;0;0
thiel jake;0;0;0
nunez jonathan;0;0;0
mcpherson stephenie ann;0;0;0
siddique diya;0;0;0
tomic kristina;0;0;0
la cruz julio;0;0;0
ji xinjie;0;0;0
holub tamila;0;0;0
willemsz debby;0;0;0
tonut stefano;0;0;0
clay liz;0;0;0
danylenko danylo;0;0;0
de tullio marco;0;0;0
berlin reyes kevin;0;0;0
mahboubi achraf;0;0;0
chan hei man h v;0;0;0
vesely jan;0;0;0
lara krystal;0;0;0
medina gabriel;0;0;0
gate aaron;0;0;0
yu dongju;0;0;0
leon adriana;0;0;0
mcpherson paige;0;0;0
villamayor sergio;0;0;0
rubtsov aleksey;0;0;0
ross beth;0;0;0
wright andwuelle;0;0;0
kim mose;0;0;0
bone edwina;0;0;0
elsharkawy yara;0;0;0
ludrick rivas sema nancy;0;0;0
de coster gabriel;0;0;0
rafter kaleigh;0;0;0
mahmoud aram;0;0;0
kaddari dalia;0;0;0
menzel leonie;0;0;0
clarke amya;0;0;0
anvegard anna;0;0;0
abrosimov kirill;0;0;0
mezulianikova diana;0;0;0
o neill shane;0;0;0
tikhonov ivan;0;0;0
zhang lily;0;0;0
sanders manuel;0;0;0
urena jorge;0;0;0
papastamos apostolos;0;0;0
iusco florentina costina;0;0;0
giger yasmin;0;0;0
cooper lacarthea;0;0;0
bravo claudio;0;0;0
billiet sandrine;0;0;0
havik yoeri;0;0;0
odhiambo billy;0;0;0
ahmed enas;0;0;0
guo yiqi;0;0;0
melli nicolo;0;0;0
an sehyeon;0;0;0
zoidze ramaz;0;0;0
kyridou anneta;0;0;0
pacheco christian;0;0;0
volvich artem;0;0;0
geurts anouk;0;0;0
kou lei;0;0;0
castillo brenda;0;0;0
kim seoyeong;0;0;0
tabakaucoro ratu banuve;0;0;0
khotsianivskyi oleksandr;0;0;0
mrak tina;0;0;0
ponzio nick;0;0;0
ramos martin;0;0;0
mourikis konstantinos;0;0;0
fournier evan;0;0;0
liu xin;0;0;0
lepage pierce;0;0;0
varinska diana;0;0;0
bernotas juozas;0;0;0
imboden race;0;0;0
lungu ireen;0;0;0
veiga evelise;0;0;0
elnahas shady;0;0;0
anyanacho elizabeth oluchi;0;0;0
cruz amado;0;0;0
van uytvanck alison;0;0;0
de paula pessoa rodrigo;0;0;0
zakalnytskyy maryan;0;0;0
duke deirdre;0;0;0
middleton khris;0;0;0
kadiu kledi;0;0;0
kay emily;0;0;0
errigo arianna;0;0;0
orujov rustam;0;0;0
soejima kameli raravou;0;0;0
trippas edward;0;0;0
arakawa ryuta;0;0;0
talbot steph;0;0;0
pariyar kalpana;0;0;0
bennama billal;0;0;0
schlotterbeck keven;0;0;0
osipova svetlana;0;0;0
barnes nikole;0;0;0
wilson jamal;0;0;0
teferi maru;0;0;0
zalanki gergo;0;0;0
hundahl michael valgren;0;0;0
savolainen arvi martin;0;0;0
macdonald matt;0;0;0
gebhardt melanie;0;0;0
robinson kelsey;0;0;0
ishak mohab;0;0;0
elsawy ali;0;0;0
rayhan mohammad jahir;0;0;0
bustos esteban;0;0;0
birch chloe;0;0;0
zakarin ilnur;0;0;0
glinta robert;0;0;0
lamoureux jay;0;0;0
figueroa suarez enrique;0;0;0
duarte daniel;0;0;0
omurwa ferdinand;0;0;0
keizer sanne;0;0;0
grassineau camille;0;0;0
errani sara;0;0;0
plichta anna;0;0;0
pan yufei;0;0;0
elhage philip;0;0;0
vukasinovic sanja;0;0;0
sun yingsha;0;0;0
bordier gabriel;0;0;0
barnes emre zafer;0;0;0
gougnard simon pierre f;0;0;0
meynen julie;0;0;0
chandela apurvi;0;0;0
ford emily;0;0;0
albawardi zaid;0;0;0
jablonskyte sandra;0;0;0
gulliksen geir;0;0;0
acosta giraldo valentina;0;0;0
rajiv arokia;0;0;0
ulrich marek;0;0;0
fiti scott james;0;0;0
tuivuaka asaeli;0;0;0
doueihy gabriella;0;0;0
briels thomas;0;0;0
diekmann maike;0;0;0
hagitani kaede;0;0;0
buchard amandine;0;0;0
mityukov roman;0;0;0
baki abdullah hel;0;0;0
ianchuk dmytro;0;0;0
arenas sandra lorena;0;0;0
navarro efren;0;0;0
rashidov gadzhimurad;0;0;0
maslava nastassia;0;0;0
tirop agnes jebet;0;0;0
raffin melvin;0;0;0
li dongxiao;0;0;0
tenkanen tuula;0;0;0
steen jordan;0;0;0
mcleod erin;0;0;0
maniraguha eloi;0;0;0
delia marcos;0;0;0
takahashi masanao;0;0;0
nyman marcus;0;0;0
garcia brito luis alberto;0;0;0
bah mamadou;0;0;0
khelifi ghofran;0;0;0
wild cassie;0;0;0
mirzakhalilov mirazizbek;0;0;0
warrer jonas;0;0;0
davies frances;0;0;0
sanchez angel;0;0;0
mcferran ayeisha;0;0;0
delilaj manuela;0;0;0
bezuidenhout christiaan;0;0;0
guerrero esther;0;0;0
ebenyo daniel simiu;0;0;0
ono yuka;0;0;0
mueller nico;0;0;0
shahbakhsh daniyal;0;0;0
moya diego;0;0;0
shikine takahiro;0;0;0
cirilo duboys yarisleidis;0;0;0
zhu mingye;0;0;0
warasiha kachakorn;0;0;0
liu xiaoxin;0;0;0
guo yufang;0;0;0
sharshenbekov zholaman;0;0;0
salpeter lonah chemtai;0;0;0
sasson or;0;0;0
aoki yukito;0;0;0
ludwig laura;0;0;0
martinez yancarlos;0;0;0
lozada-cabbage sabrina;0;0;0
chirichella cristina;0;0;0
botalova maria;0;0;0
galyer ali;0;0;0
acuna yenny;0;0;0
andino kolohe;0;0;0
kadzimahamedau mahamedkhabib;0;0;0
fofana seydou;0;0;0
pasquel patricio;0;0;0
yang euiji;0;0;0
kawamoto takeshi;0;0;0
tudela ballon diana;0;0;0
piasecki jess;0;0;0
epitropov lyubomir;0;0;0
scott thomas;0;0;0
jensen christopher;0;0;0
sukamuljo kevin sanjaya;0;0;0
orro alessia;0;0;0
mestdagh hanne;0;0;0
frey johannes;0;0;0
alipov alexey;0;0;0
johnston clarissa;0;0;0
lkhagvasuren sosorbaram;0;0;0
korda jessica;0;0;0
guiagon parfait;0;0;0
fall moustapha;0;0;0
james kirstie;0;0;0
alonso alejandra;0;0;0
acosta briseida;0;0;0
van der reijken irene;0;0;0
reid melissa;0;0;0
must raul;0;0;0
merkulova inessa;0;0;0
sutton sam;0;0;0
trajdos martyna;0;0;0
nanri kenji;0;0;0
zhai ying;0;0;0
williams danielle;0;0;0
mooney brooke;0;0;0
ta lou marie-josee;0;0;0
bazolo lorene dorcas;0;0;0
jalidov gafurova gazimagomed scham.;0;0;0
charni olfa;0;0;0
lucar jaimes jose maria;0;0;0
tuncel merve;0;0;0
van rooyen rocco;0;0;0
alizadeh dara;0;0;0
lundstrom mathilda;0;0;0
ndjoume charly;0;0;0
tugade-watson regine;0;0;0
um wonsang;0;0;0
lkhagvasuren otgonbaatar;0;0;0
elahmar ahmed;0;0;0
merry olivia;0;0;0
guennichi amine;0;0;0
rivasz-toth norbert;0;0;0
altukhov pavlo;0;0;0
ussova svetlana;0;0;0
schippers dafne;0;0;0
herrem camilla;0;0;0
iraoui soumiya;0;0;0
priyanka .;0;0;0
bright millie;0;0;0
wu tongtong;0;0;0
kramer mathilde u.;0;0;0
vrabcova nyvltova eva;0;0;0
tumur ochir tulga;0;0;0
david cergia;0;0;0
yusof eddy;0;0;0
singh manpreet;0;0;0
kehr gabriel;0;0;0
taylor-brown georgia;0;0;0
kalanina yelyzaveta;0;0;0
bernek peter;0;0;0
mizuno lili;0;0;0
lifu mary kini;0;0;0
gruzdev dmitriy;0;0;0
tiafoe frances;0;0;0
veeramani revathi;0;0;0
guo jessica zi jia;0;0;0
greene darragh;0;0;0
perez maurice maria belen;0;0;0
ferreras sanz berta;0;0;0
martinez pablo;0;0;0
mei xiaohan;0;0;0
bergstrom fredrik;0;0;0
wilson ajee;0;0;0
mebarki meriem;0;0;0
ulad adbi hakin;0;0;0
lessmann lara marie;0;0;0
munoz azahara;0;0;0
sonnett emily;0;0;0
sanders tyler;0;0;0
giffey niels;0;0;0
graf david;0;0;0
motoki hiroki;0;0;0
machava creve armando;0;0;0
christie nick;0;0;0
bianchi ilaria;0;0;0
levchenko yuliya;0;0;0
ben adrian;0;0;0
pen freitas marta;0;0;0
desta netsanet;0;0;0
nene zakithi;0;0;0
sukhov pavel;0;0;0
antony alex;0;0;0
karlsson kristian;0;0;0
kurtbay sinem;0;0;0
han dakyung;0;0;0
butdee chatchai-decha;0;0;0
riedemann laura;0;0;0
bey augustin;0;0;0
michieletto alessandro;0;0;0
sarmento matthew brandon;0;0;0
frosler reeve;0;0;0
sen anna;0;0;0
lee jung hoo;0;0;0
cassiem abdud dayaan;0;0;0
caro narvaez angelo;0;0;0
ratkov aleksandar;0;0;0
al-yamani mokhtar;0;0;0
doo hoi kem;0;0;0
mengue ayissi albert;0;0;0
bildstein benjamin;0;0;0
zilberman misha;0;0;0
chalyan karapet;0;0;0
rousseau cassiel;0;0;0
malinov ofelia;0;0;0
gladyshev ivan;0;0;0
berglund kalle;0;0;0
holterman jill;0;0;0
tahull compte roger;0;0;0
bitter johannes;0;0;0
joergensen emma cecilie;0;0;0
balzer sara;0;0;0
magno irish;0;0;0
tanaka ao;0;0;0
dolgova anastasiia;0;0;0
van dorp simon;0;0;0
van der bij jan;0;0;0
sid azara bachir;0;0;0
deurloo bart;0;0;0
mccoll sean;0;0;0
won taein;0;0;0
delacruz jourdan elizabeth;0;0;0
cho gwanghee;0;0;0
neumanova tereza;0;0;0
lohvynenko alina;0;0;0
de deus felisberto;0;0;0
el fathaoui yassine;0;0;0
aleksic maja;0;0;0
daniel rahel;0;0;0
pothain jordan;0;0;0
david areneo;0;0;0
diener christian;0;0;0
papamichail alexandros;0;0;0
alexandri eirini;0;0;0
tomljanovic ajla;0;0;0
zhaparov ruslan;0;0;0
moffatt jill;0;0;0
ramsden matthew;0;0;0
vigrass graham;0;0;0
smiahlikau uladzislau;0;0;0
elshenawy mohamed;0;0;0
chekhirkin aleksandr;0;0;0
durbridge luke;0;0;0
feng shanshan;0;0;0
baumgart-witan iga;0;0;0
kaur navjot;0;0;0
papa micky;0;0;0
apithy bolade;0;0;0
mertine julien;0;0;0
keletela dorian;0;0;0
endo jun;0;0;0
senoduncu sahin;0;0;0
szpakowski michal;0;0;0
hokazono jumpei;0;0;0
lim shen-yan freida;0;0;0
mura ryuya;0;0;0
elsissy ziad;0;0;0
mata perez andres eduardo;0;0;0
fleming jessie;0;0;0
edalli ludovico;0;0;0
valentini chloe;0;0;0
perez grasset macarena;0;0;0
valdes tobier alejandro enrique;0;0;0
gudnason gudni valur;0;0;0
gemesi csanad;0;0;0
nowicki adam;0;0;0
kardasz klaudia;0;0;0
stanco silvana;0;0;0
ventura livia;0;0;0
rakhimova tursunoy;0;0;0
casillas garcia miriam;0;0;0
mesinas lucca;0;0;0
arcila hurtado isabella;0;0;0
szucs gabriella;0;0;0
sohi gurpreet;0;0;0
papachristou paraskevi;0;0;0
riendeau vincent;0;0;0
wang xiaojing;0;0;0
raicu alexandru;0;0;0
johannessen tobias halland;0;0;0
lal jat arjun;0;0;0
lemonious phillip;0;0;0
okoye lawrence;0;0;0
jackson jr edwin;0;0;0
hill darrell;0;0;0
olyanovska lyudmila;0;0;0
makri marilena;0;0;0
nicholas breanne;0;0;0
ivanov antani;0;0;0
arcanjo geisa;0;0;0
hancock tracy gangelo;0;0;0
ketema tigist;0;0;0
yavi winfred mutile;0;0;0
trainor conor;0;0;0
bouseta siwar;0;0;0
alhindawi odai riyad adel;0;0;0
zhu ting;0;0;0
maisch katharina;0;0;0
cho wonwoo;0;0;0
lopez yessenia;0;0;0
boyce brendan;0;0;0
de bever elliot mckenna;0;0;0
lin sheng;0;0;0
chaudhary sarswati;0;0;0
vasic sonja;0;0;0
odakura makoto;0;0;0
gocen osman;0;0;0
garcia martinez rocio del alba;0;0;0
luecken robert;0;0;0
cheng eden;0;0;0
zambrano anthony jose;0;0;0
lima bruno;0;0;0
hauser julia;0;0;0
hernandez angel;0;0;0
posnik szymon;0;0;0
baker perry;0;0;0
kennedy nina;0;0;0
wardley keyara;0;0;0
tice elena;0;0;0
bidani walid;0;0;0
tervo krista;0;0;0
homer daryl;0;0;0
genidounias konstantinos;0;0;0
matz barbara;0;0;0
chanyim kamolwan;0;0;0
koide miku;0;0;0
nicolson skye;0;0;0
gofers keesja;0;0;0
condie kyra;0;0;0
maeda daizen;0;0;0
de brouwer bregje;0;0;0
ng shiu tone;0;0;0
korkmaz salih;0;0;0
fleissnerova kristyna;0;0;0
vamos petra;0;0;0
balew birhanu;0;0;0
stach anton;0;0;0
randelovic sava;0;0;0
liebig fabian;0;0;0
arroyo andres;0;0;0
boll timo;0;0;0
lavicky karel;0;0;0
harrison juvaughn;0;0;0
fegerl stefan;0;0;0
yang xiaoxu;0;0;0
bajic stefan;0;0;0
voronina ekaterina;0;0;0
azuero domenica;0;0;0
loschiavo brandon;0;0;0
jean mulern;0;0;0
hogerwerf ellen;0;0;0
grangeon de villele lara;0;0;0
rozenberg oskar;0;0;0
asselah sonia;0;0;0
mckee kelly;0;0;0
sakharuk mariia;0;0;0
medina ventura anabel;0;0;0
stoll theresa;0;0;0
ghafour amir;0;0;0
ibragimov magomed idrisovitch;0;0;0
kennedy alanna;0;0;0
ponson allyson;0;0;0
parker caitlin;0;0;0
petchame bonastre carlota;0;0;0
fink nic;0;0;0
atcho sarah;0;0;0
abicha mohammed;0;0;0
henrichs benjamin;0;0;0
azurmendi clara;0;0;0
ders lester;0;0;0
gray allisha;0;0;0
grimes isaac;0;0;0
moolman-pasio ashleigh;0;0;0
skoumpakis dimitrios;0;0;0
di fulvio francesco;0;0;0
tsirkun mikita;0;0;0
tuwai jerry;0;0;0
gunson ella;0;0;0
henique melanie;0;0;0
quinones isalys;0;0;0
liu wei-ting;0;0;0
ellis marcus;0;0;0
longan amanda;0;0;0
bohus richard;0;0;0
majoros bence;0;0;0
emilianov alexandra;0;0;0
garcia samuel;0;0;0
burghardt alexandra;0;0;0
abalde tamara;0;0;0
ranvier pauline;0;0;0
yan xin;0;0;0
mccoy rachel;0;0;0
shao jieni;0;0;0
rogava tsotne;0;0;0
losiak bartosz;0;0;0
varga roland;0;0;0
garuba usman;0;0;0
fischer sarah;0;0;0
pikulik wiktoria;0;0;0
mawem mickael;0;0;0
astrup kim;0;0;0
gil laura;0;0;0
schivo arianna;0;0;0
demse solomon;0;0;0
suzuki ayuko;0;0;0
jones jonathan;0;0;0
owsley lily;0;0;0
matla frederique;0;0;0
okumu judith;0;0;0
voigtmann johannes;0;0;0
machida koki;0;0;0
valette laura;0;0;0
ali zada masomah;0;0;0
ghebregergis yohanes;0;0;0
komissarov sergei;0;0;0
raman jana;0;0;0
berger matt;0;0;0
hamza malak;0;0;0
tsegay okubay;0;0;0
beljajeva julia;0;0;0
kerschbaumer gerhard;0;0;0
aktas ugur;0;0;0
daffinrud tonje frydenberg;0;0;0
essayi anass;0;0;0
kharabadze giorgi;0;0;0
mcaleese shea;0;0;0
pettersson fredric;0;0;0
david yanis esmeralda;0;0;0
mballa atangana hortence vanessa;0;0;0
terpstra anne;0;0;0
toniutti benjamin;0;0;0
atkinson alia;0;0;0
perusic ondrej;0;0;0
lacoste sokhna;0;0;0
sileno megan;0;0;0
marks caroline;0;0;0
kaufhold casey;0;0;0
postigos juan;0;0;0
lechner eva;0;0;0
reinoso sofia;0;0;0
stancil felicia;0;0;0
rodrigues eduardo;0;0;0
masso maykel;0;0;0
mezhetskaia daria;0;0;0
pignatiello delfina;0;0;0
decas wesly;0;0;0
rolfo fridolina;0;0;0
schulz german;0;0;0
rowland helena;0;0;0
bruni roberta;0;0;0
mismas-zrimsek marusa;0;0;0
palameika madara;0;0;0
tomoto kazuma;0;0;0
lu tongjuan;0;0;0
hoshino rikuya;0;0;0
sanders storm;0;0;0
cholnoky sara;0;0;0
singh harmanpreet;0;0;0
metcalfe connor;0;0;0
tilio marco;0;0;0
coquillard andre jin;0;0;0
murambi noel;0;0;0
rasolonjatovo heriniavo;0;0;0
cavuru lavena;0;0;0
urrutia maria jose;0;0;0
hurlburt-yu joshua;0;0;0
hoshi kimika;0;0;0
housheer dione;0;0;0
stene jenny;0;0;0
niwa koki;0;0;0
marte frica niverka dharlenis;0;0;0
ziukas marius;0;0;0
sharir gili;0;0;0
kiki didier;0;0;0
christenson micah;0;0;0
tivodariu maria;0;0;0
petisco alba;0;0;0
vuksanovic srdan;0;0;0
cujean lucien;0;0;0
fakhrutdinova alise;0;0;0
edmondston holly;0;0;0
zirk kregor;0;0;0
van gendt twan;0;0;0
waterhouse jason;0;0;0
kapas boglarka;0;0;0
bau martin;0;0;0
pierias dylan;0;0;0
marosi adam;0;0;0
novakovic milica;0;0;0
stosur samantha;0;0;0
mucungui diassonema;0;0;0
metraux kim;0;0;0
bodnar maciej;0;0;0
wolf christine;0;0;0
tembo martha;0;0;0
alkhulaif ayman;0;0;0
pedersen anders oestre;0;0;0
fountoulis ioannis;0;0;0
bundsen johanna;0;0;0
morrison natasha;0;0;0
doig calderon maria luisa;0;0;0
chase kendall;0;0;0
miranda juan;0;0;0
fossali ludovico;0;0;0
romero natalia;0;0;0
ng lok wang lawrence;0;0;0
kuf jan;0;0;0
fontes ignacio;0;0;0
smorguner ilja;0;0;0
grande risco alexandra vanessa;0;0;0
dong guojian;0;0;0
kristiansen veronica;0;0;0
gonzalez lopez irene;0;0;0
klein lukas;0;0;0
gu yaoyao;0;0;0
godfrey leigh;0;0;0
schmidt sophie;0;0;0
dizotti beatriz pimentel;0;0;0
gutkowski lukasz;0;0;0
caruso bianca;0;0;0
miracle kayla colleen kiyoko;0;0;0
lasa emiliano;0;0;0
bruhn annika;0;0;0
duda daryna;0;0;0
salcedo codazi cristian camilo;0;0;0
takayawa tevita;0;0;0
konanykhina anna;0;0;0
perez yefri;0;0;0
chaika viktoria;0;0;0
ho-shue jason;0;0;0
baloyes bernardo;0;0;0
cacic nikolina;0;0;0
takahashi eiki;0;0;0
shao yaqi;0;0;0
ferrand prevot pauline;0;0;0
arevalo alcon alberto;0;0;0
luongo stefano;0;0;0
deng zhiwei;0;0;0
roditi matan;0;0;0
masai samwel;0;0;0
azevedo ana carolina;0;0;0
bourke colin;0;0;0
meeuwsen robert;0;0;0
riseley jeffrey;0;0;0
conte aissata denn;0;0;0
eyenga mboosi jeanne gaelle;0;0;0
olezza bazan facundo mario;0;0;0
piano matteo;0;0;0
gunes viktoria;0;0;0
taftian hassan;0;0;0
chepkoech beatrice;0;0;0
gures umit can;0;0;0
michiels githa;0;0;0
tosi marcelo;0;0;0
mcdonald morgan;0;0;0
song jong-ho;0;0;0
blyde michaela;0;0;0
cardenas estrada jorge adan;0;0;0
solis jhon alexander;0;0;0
johnson ashleigh;0;0;0
hsu wei-ling;0;0;0
uyar oguz;0;0;0
acerenza domenico;0;0;0
troianovskyi ihor;0;0;0
rene marvin;0;0;0
bertocchi elena;0;0;0
kus nafia;0;0;0
abliazin denis;0;0;0
mateo daniel;0;0;0
tzeli fani;0;0;0
altenburg lisa;0;0;0
velikaya sofya;0;0;0
wang rui;0;0;0
shermetova kristina;0;0;0
didal margielyn;0;0;0
sobhi ramadan;0;0;0
feng chun kai;0;0;0
mazuronak volha;0;0;0
dustin oliver;0;0;0
tipple chloe;0;0;0
sato eiken;0;0;0
toldo guilherme;0;0;0
safo-antwi sean;0;0;0
litvinau uladzislau;0;0;0
wrobel david;0;0;0
smidt nick;0;0;0
reitshammer bernhard;0;0;0
sakci huseyin;0;0;0
krueger casey;0;0;0
mullins matt;0;0;0
schlegel michal;0;0;0
bajor natalia;0;0;0
spencer levern;0;0;0
heurtel thomas;0;0;0
martinez ortega leila consuelo;0;0;0
conde maria;0;0;0
guity alex;0;0;0
poh joan;0;0;0
coppell harry;0;0;0
souza alfano moura thiago julio;0;0;0
gines lopez alberto;0;0;0
van baarle dylan;0;0;0
iddir alexandre;0;0;0
jager maja;0;0;0
zazini sokwakhana;0;0;0
robert-michon melina;0;0;0
al-kanjari amur salim ramadhan;0;0;0
piniero steven;0;0;0
riviere jayde;0;0;0
takyi unilez;0;0;0
kwak junghye;0;0;0
mousavi eraghi seyed mohammad;0;0;0
litchfield joe;0;0;0
chiengjiek james nyang;0;0;0
mejias zanetti candela;0;0;0
dekker anouk;0;0;0
meecham chloe;0;0;0
momota kento;0;0;0
lloyd joella;0;0;0
bisharat ibrahim hani;0;0;0
rotich ferguson cheruiyot;0;0;0
hara nozomi;0;0;0
sakai ryosuke;0;0;0
sorsby thomas;0;0;0
wolffhardt viktoria;0;0;0
kukuk christian;0;0;0
gemechu tsehay;0;0;0
stefanovic strahinja;0;0;0
minazova alsu;0;0;0
herttrich isabel;0;0;0
el moukim rkia;0;0;0
ovchinnikova mariya;0;0;0
machado juliana;0;0;0
warren portious;0;0;0
saville luke;0;0;0
weisshaidinger lukas;0;0;0
brown mackenzie;0;0;0
al-raimi yasameen;0;0;0
antognelli quentin;0;0;0
moosa shaquille;0;0;0
vita claudine;0;0;0
zheng si wei;0;0;0
vlachopoulos angelos;0;0;0
fishman jake;0;0;0
holmes katharine;0;0;0
pang yao;0;0;0
gamez matos elisbet;0;0;0
barbancon morgan;0;0;0
cicileo nicolas;0;0;0
matveeva polina;0;0;0
caruso damiano;0;0;0
almeida joao;0;0;0
huston patrick;0;0;0
nomura kana;0;0;0
mirca alexandra;0;0;0
quintero chavarro kevin santiago;0;0;0
koblova valeria;0;0;0
fadhul ahmed;0;0;0
arikan polat kemboi;0;0;0
cho sungmin;0;0;0
zheng shuyin;0;0;0
liu jia;0;0;0
tawfik akram;0;0;0
kiss nikoletta;0;0;0
