name;golds;silvers;bronzes
lindsay hanekom;0;0;0
lindsay jennerich;0;1;0
lindsay whalen;1;0;0
lindsey harding;0;0;0
lindsey horan;0;0;0
line kjaersfeldt;0;0;0
linet arasa;0;0;0
ling li;0;0;0
ling zhang;0;0;0
lingwei kong;0;0;0
lingwei li;0;0;0
linn blohm;0;0;0
linn-kristin riegelhuth koren;0;0;1
linnea stensils;0;0;0
linnea torstensson;0;0;0
lino munoz;0;0;0
linus butt;0;0;1
liosbel hernandez;0;0;0
lisa altenburg;0;0;1
lisa brennauer;0;0;0
lisa carrington;1;0;1
lisa dahlkvist;0;1;0
lisa darmanin;0;1;0
lisa ecker;0;0;0
lisa ericson;0;0;0
lisa graf;0;0;0
lisa hahner;0;0;0
lisa jane weightman;0;0;0
lisa klein;0;0;0
lisa mayer;0;0;0
lisa norden;0;0;0
lisa roman;0;0;0
lisa ryzih;0;0;0
lisa schmidla;1;0;0
lisa schutze;0;0;1
lisa unruh;0;1;0
lisa weiss;0;0;0
lisa zaiser;0;0;0
lisa de vanna;0;0;0
lisandra guerra rodriguez;0;0;0
lisandro magallan;0;0;0
lisanne de witte;0;0;0
lisbet jakobsen;0;0;0
lisneidy veitia;0;0;0
lissa labiche;0;0;0
lissette alexandra antes castillo;0;0;0
litia naiqato;0;0;0
liu ying goh;0;1;0
liubomyr lemeshko;0;0;0
liubov basova;0;0;0
liudmila dmitrieva;0;0;0
liudmyla kichenok;0;0;0
livan lopez azcuy;0;0;0
livan osoria rodriguez;0;0;0
livio la padula;0;0;0
lizanne murphy;0;0;0
lizhu huang;0;0;0
lizzie lee;0;0;0
lkhamdegd purevjargal;0;0;0
loan his;0;0;0
logan cunningham;0;0;0
logan dooley;0;0;0
lohaynny vicente;0;0;0
loic pietri;0;0;0
loick luypaert;0;1;0
lois abbingh;0;0;0
lois maikel martinez;0;0;0
lois toulson;0;0;0
lok yan poon;0;0;0
lola riera;0;0;0
lolita ananasova;0;0;0
lomano lemeki;0;0;0
long chen;1;0;0
long gutierrez feng;0;0;0
long ma;2;0;0
lonneke sloetjes;0;0;0
loredana dinu;1;0;0
lorena molinos;0;0;0
lorene dorcas bazolo;0;0;0
lorenzo sotomayor collazo;0;1;0
loreta gulotta;0;0;0
lornah chemtai korlima;0;0;0
lorraine ugen;0;0;0
lorrane oliveira;0;0;0
lorys bourelly;0;0;0
lote tuqiri;0;0;0
lotta lepisto;0;0;0
lotta schelin;0;1;0
lotte friis;0;0;0
lotte kopecky;0;0;0
louis croenen;0;0;0
louis meintjes;0;0;0
louis smith;0;1;0
louisa cadamuro;0;0;0
louisa chafee;0;0;0
louisa gurski;0;0;0
louise bawden;0;0;0
louise bloor;0;0;0
louise carton;0;0;0
louise hansson;0;0;0
louise sand;0;0;0
louise vanhille;0;0;0
lourdes mohedano;0;1;0
lovisa lindh;0;0;0
lu li;0;0;0
luan;1;0;0
luan garcia;1;0;0
luba golovina;0;0;0
lubna alomair;0;0;0
lubomir jancarik;0;0;0
luc abalo;0;1;0
luca agamennoni;0;0;0
luca braidot;0;0;0
luca cupido;0;0;0
luca dotto;0;0;0
luca leonardi;0;0;0
luca marin;0;0;0
luca masso;1;0;0
luca pizzini;0;0;0
luca roman;0;0;0
luca vettori;0;1;0
lucas bruchet;0;0;0
lucas calabrese;0;0;0
lucas candido;0;0;0
lucas carvalho;0;0;0
lucas daniel;0;0;0
lucas duque;0;0;0
lucas jakubczyk;0;0;0
lucas kozeniesky;0;0;0
lucas paixao;0;0;0
lucas rey;1;0;0
lucas romero;0;0;0
lucas rossi;1;0;0
lucas saatkamp;1;0;0
lucas schaefer;0;0;0
lucas tramer;1;0;0
lucas vila;1;0;0
lucia falasca;0;0;0
lucia fresco;0;0;0
lucia haro;0;0;0
lucia hrivnak klocova;0;0;0
lucia jimenez;0;0;0
lucia mwihaki kimani;0;0;0
lucia palermo;0;0;0
luciana;0;0;0
luciana diniz;0;0;0
luciana mendoza;0;0;0
luciana salvado;0;0;0
lucianne barroncas;0;0;0
luciano taccone;0;0;0
luciano de cecco;0;0;0
lucie hradecka;0;0;1
lucie safarova;0;0;1
lucie svecena;0;0;0
lucien cujean;0;0;0
lucien delfour;0;0;0
lucija zaninovic;0;0;0
lucila pascua;0;1;0
lucilla boari;0;0;0
lucina von der heyde;0;0;0
lucy davis;0;1;0
lucy oliver;0;0;0
lucy stephan;0;0;0
ludger beerbaum;0;0;1
ludovic chammartin;0;0;0
ludovic fabregas;0;1;0
ludovic henry;0;0;0
ludovico edalli;0;0;0
ludvy vaillant;0;0;0
ludwig paischer;0;0;0
ludwig svennerstal;0;0;0
luguelin santos;0;0;0
luigi lodde;0;0;0
luigi teilemb;0;0;0
luillys jose perez mora;0;0;0
luis alberto garcia brito;0;0;0
luis alberto orta;0;0;0
luis ariel molina;0;0;0
luis brethauer;0;0;0
luis cabrera;0;0;0
luis charles;0;0;0
luis emigdio vega;0;0;0
luis enrique lemus davila;0;0;0
luis fernando lopez;0;0;0
luis henry campos;0;0;0
luis hurtado;0;0;0
luis javier mosquera lozano;0;0;1
luis joel castro;0;0;0
luis lopez;0;0;0
luis martin arcon;0;0;0
luis martinez;0;0;0
luis ostos;0;0;0
luis scola;0;0;0
luis vasquez;0;0;0
luisa borges;0;0;0
luisa fatiaki taitapu peters;0;0;0
luisa helga gerda niemesch;0;0;0
luisa kiala;0;0;0
luisa tisolo;0;0;0
luisa trombetti;0;0;0
luise malzahn;0;0;0
luisito pie;0;0;1
luiz alberto de araujo;0;0;0
luiz altamir;0;0;0
luiz felipe marques fonteles;1;0;0
luiz felipe outerelo;0;0;0
luiza campos;0;0;0
luiza carvalho;0;0;0
luiza ganieva;0;0;0
luiza gega;0;0;0
luiza saidiyeva;0;0;0
luiza tavares de almeida;0;0;0
luka babic;0;0;0
luka bozic;0;0;0
luka bukic;0;1;0
luka cindric;0;0;0
luka janezic;0;0;0
luka karabatic;0;1;0
luka loncar;0;1;0
luka mratovic;0;0;0
luka stepancic;0;0;0
lukas dauser;0;0;0
lukas fernandes;0;0;0
lukas gdula;0;0;0
lukas helesic;0;0;0
lukas klostermann;0;1;0
lukas krpalek;1;0;0
lukas melich;0;0;0
lukas nilsson;0;0;0
lukas rosol;0;0;0
lukas trefil;0;0;1
lukas weisshaidinger;0;0;0
lukas werro;0;0;0
lukasz gierak;0;0;0
lukasz grzeszczuk;0;0;0
lukasz krawczuk;0;0;0
lukasz kubot;0;0;0
lukasz nowak;0;0;0
lukasz przybytek;0;0;0
luke bezzina;0;0;0
luke cutts;0;0;0
luke mathews;0;0;0
luke patience;0;0;0
luke ramsay;0;0;0
lum zhaveli;0;0;0
lumin wang;0;0;0
lungile gongqa;0;0;0
lurdes marcelina monteiro;0;0;0
lusapho april;0;0;0
lutalo muhammad;0;1;0
lutimar paes;0;0;0
luuka jones;0;1;0
luvo manyonga;0;1;0
ly ho thi;0;0;0
lydia chebet rotich;0;0;0
lydia jele;0;0;0
lydia ko;0;1;0
lydia paterson;0;0;0
lydia williams;0;0;0
lyes bouyacoub;0;0;0
lynda kiejko;0;0;0
lynda morales;0;0;0
lyndal oatley;0;0;0
lynett mutokuto;0;0;0
lynique prinsloo;0;0;0
lynn symansky;0;0;0
lynsey sharp;0;0;0
lyubomira kazanova;0;0;1
lyubov shutova;0;0;1
m bar n diaye;0;0;0
maaike head;1;0;0
maarten brzoskowski;0;0;0
maartje paumen;0;1;0
maayan davidovich;0;0;0
macarena aguilar;0;0;0
macarena gandulfo;0;0;0
macarena sans;0;0;0
machel cedenio;0;0;0
maciej bodnar;0;0;0
maciej okreglak;0;0;0
maciej sarnacki;0;0;0
mack darragh;0;0;0
mack horton;1;0;0
mackenzie arnold;0;0;0
mackenzie brown;0;0;0
madai perez;0;0;0
madalina beres;0;0;1
madara palameika;0;0;0
maddie hinch;1;0;0
maddison keeney;0;0;1
madelein meppelink;0;0;0
madeleine edmunds;0;0;0
madeline dirado;2;1;1
madeline groves;0;2;0
madeline heiner hills;0;0;0
madeline musselman;1;0;0
madiea ghafoor;0;0;0
madison hughes;0;0;0
madison keys;0;0;0
madison kocian;1;1;0
madison wilson;1;1;0
madonna blyth;0;0;0
mads christiansen;1;0;0
mads glaesner;0;0;0
mads hendeliowitz;0;0;0
mads mensah larsen;1;0;0
mads rasmussen;0;0;0
mael ambonguilat;0;0;0
magaly bonilla;0;0;0
magda alfredo cazanga;0;0;0
magda linette;0;0;0
magdalena eriksson;0;1;0
magdalena fularczyk-kozlowska;1;0;0
magdalena garro;0;0;0
magdalena lobnig;0;0;0
magdalena ruth alex moshi;0;0;0
magdiel estrada;0;0;0
maggie hogan;0;0;0
maggie malone;0;0;0
maggie steffens;1;0;0
magnus kirt;0;0;0
magnus westermann;0;0;0
magomed idrisovitch ibragimov;0;0;1
magomed musaev;0;0;0
magomedmurad gadzhiev;0;0;0
maha abdel salam;0;0;0
maha amer;0;0;0
maha haddioui;0;0;0
mahama cho;0;0;0
mahaman smaila;0;0;0
mahammadrasul majidov;0;0;0
maharu yoshimura;0;1;0
mahau suguimati;0;0;0
mahdi kamil;0;0;0
mahdi khodabakhshi;0;0;0
mahdi marandi;0;0;0
mahe drysdale;1;0;0
mahiedine mekhissi;0;0;1
mahlagha jambozorg;0;0;0
mahmood haji;0;0;0
mahmoud abdelaal;0;0;0
mahmoud fawzy rashad sebie;0;0;0
mahmoud khalil;0;0;0
mahmoud samimi;0;0;0
mahsa javar;0;0;0
mai ito;0;0;0
mai murakami;0;0;0
mai nakamura;0;0;1
mai yamaguchi;0;0;0
maia agerup;0;0;0
maialen chourraut;1;0;0
maica garcia godoy;0;0;0
maicel uibo;0;0;0
maicol verzotto;0;0;0
maicon siqueira;0;0;1
maik dos santos;0;0;0
maikel van der vleuten;0;0;0
maila machado;0;0;0
maimouna diarra;0;0;0
mairaj ahmad khan;0;0;0
maizurah abdul rahim;0;0;0
maja mihalinec;0;0;0
maja neuenschwander;0;0;0
maja ognjenovic;0;1;0
maja siegenthaler;0;0;0
maja wloszczowska;0;1;0
majd eddin ghazal;0;0;0
majda mehmedovic;0;0;0
majlinda kelmendi;1;0;0
maka unufe;0;0;0
makenzie fischer;1;0;0
maki sakaguchi;0;0;0
maki takada;0;0;0
makiko tomita;0;0;0
makoto tomizawa;0;0;0
makoura keita;0;0;0
makrem missaoui;0;0;0
maksim inic;0;0;0
maksim manukyan;0;0;0
maksim niastsiarenka;0;0;0
maksim oberemko;0;0;0
maksym averin;0;0;0
maksym dolgov;0;0;0
maksym khvorost;0;0;0
maksym semiankiv;0;0;0
malaika mihambo;0;0;0
malek jaziri;0;0;0
malgorzata bialecka;0;0;0
malgorzata holub;0;0;0
malgorzata kozaczuk;0;0;0
malgorzata wojtyra;0;0;0
malgorzta jasinska;0;0;0
malika akkaoui;0;0;0
malin baryard-johnsson;0;0;0
malin johanna mattsson;0;0;0
malin westerheim;0;0;0
malina calugareanu;0;0;0
mallory pugh;0;0;0
malte jakschik;0;1;0
malwina kopron;0;0;0
mamadama bangoura;0;0;0
mamadou cherif dia;0;0;0
mamadou kasse hann;0;0;0
mamdouh abdelrehim;0;0;0
mamdouh taha abouebaid;0;0;0
mame marie sy;0;0;0
mame-ibra anne;0;0;0
mamed ibragimov;0;0;0
mamello makhabane;0;0;0
mami umeki;0;0;0
mamina kone;0;0;0
mammadali mehdiyev;0;0;0
mamoudou eliman hanne;0;0;0
man asaad;0;0;0
man sun;0;0;0
man wai vivian kong;0;0;0
man yang;0;0;0
manami doi;0;0;0
manavjit singh sandhu;0;0;0
mandakhnaran ganzorig;0;0;0
mandy bujold;0;0;0
mandy islacker;1;0;0
mandy mulder;0;0;0
mane;0;0;0
manel terraza;0;0;0
manfredi rizza;0;0;0
mangala samarakoon;0;0;0
manich bech;0;0;0
manika batra;0;0;0
manila flamini;0;0;0
manish singh;0;0;0
manoel dall igna;0;0;0
manoj kumar;0;0;0
manon brunet;0;0;0
manon hostens;0;0;0
manon houette;0;1;0
manon valentino;0;0;0
manpreet kaur;0;0;0
manpreet singh;0;0;0
manqi ge;0;0;0
manrique larduet;0;0;0
mantas kalnietis;0;0;0
manu attri;0;0;0
manu ginobili;0;0;0
manuel alexander torres;0;0;0
manuel brunet;1;0;0
manuel cappai;0;0;0
manuel esteban soto;0;0;0
manuel fernandez saro;0;0;0
manuel fumic;0;0;0
manuel huerta;0;0;0
manuel lajud;0;0;0
manuel lelo;0;0;0
manuel rodas ochoa;0;0;0
manuel strlek;0;0;0
manuel tavares de almeida;0;0;0
manuela pizzo;0;0;0
manuela soccol;0;0;0
manueli tulo;0;0;0
manuella lyrio;0;0;0
maor tiyouri;0;0;0
maoulida daroueche;0;0;0
mara abbott;0;0;0
marc lopez;1;0;0
marc minguell alferez;0;0;0
marc mundell;0;0;0
marc odenthal;0;0;0
marc roca barcelo;0;0;0
marc salles;0;0;0
marc sanchez torrens;0;0;0
marc zwiebler;0;0;0
marc-antoine olivier;0;0;1
marcel hacker;0;0;0
marcel lomnicky;0;0;0
marcel nguyen;0;0;0
marcela krinke susmelj;0;0;0
marcela maric;0;0;0
marcelinho huertas;0;0;0
marcello miani;0;0;0
marcelo aguirre;0;0;0
marcelo alberto acosta jimenez;0;0;0
marcelo chierighini;0;0;0
marcelo espinal;0;0;0
marcelo melo;0;0;0
marcelo pereira;0;0;0
marcia vidiaux;0;0;0
marcin brzezinski;0;0;0
marcin krukowski;0;0;0
marcin lewandowski;0;0;0
marcin matkowski;0;0;0
marcin stolarski;0;0;0
marcio appel;0;0;0
marcio carvalho jorge;0;0;0
marcio teles;0;0;0
marco antonio rodriguez;0;0;0
marco aurelio fontana;0;0;0
marco belotti;0;0;0
marco bueno;0;0;0
marco di costanzo;0;0;1
marco fichera;0;1;0
marco galiazzo;0;0;0
marco grael;0;0;0
marco grimalt;0;0;0
marco innocenti;0;1;0
marco koch;0;0;0
marco lingua;0;0;0
marco orsi;0;0;0
marco de luca;0;0;0
marco de nicolo;0;0;0
marco del lungo;0;0;1
marcos delia;0;0;0
marcos freitas;0;0;0
marcos macedo;0;0;0
marcos madrid;0;0;0
marcos pasin;0;0;0
marcos poggi;0;0;0
marcos pulido rodriguez;0;0;0
marcus child;0;0;0
marcus d almeida;0;0;0
marcus daniell;0;0;0
marcus duncan;0;0;0
marcus ellis;0;0;1
marcus fraser;0;0;0
marcus gross;2;0;0
marcus mepstead;0;0;0
marcus nyman;0;0;0
marcus svensson;0;1;0
marcus vinicius marquinhos;0;0;0
marcus walz;1;0;0
marcus watson;0;1;0
mare dibaba;0;0;1
mareen kraeh;0;0;0
mareike adams;0;0;0
marek sindler;0;0;0
mareks arents;0;0;0
marestella sunang;0;0;0
maret balkestein-grothues;0;0;0
margaret adeoye;0;0;0
margaret bamgbose;0;0;0
margaret nyairera wambui;0;0;1
margarita hernandez;0;0;0
margarita mamun;1;0;0
margarita mukasheva;0;0;0
margarita yelisseyeva;0;0;0
margaux chretien;0;0;0
margaux fabre;0;0;0
margaux isaksen;0;0;0
margherita magnani;0;0;0
margherita panziera;0;0;0
margit vanek;0;0;0
margot van geffen;0;1;0
margret hassan;0;0;0
marharyta makhneva;0;0;1
marhinde verkerk;0;0;0
mari molid;0;0;1
mari rabie;0;0;0
maria alexandra escobar guerrero;0;0;0
maria andrade;0;0;0
maria andrejczyk;0;0;0
maria barrionuevo;0;0;0
maria belen perez maurice;0;0;0
maria belimpasaki;0;0;0
maria bernabeu;0;0;0
maria bernard;0;0;0
maria borisova;0;0;1
maria branz;0;0;0
maria bruno;0;0;0
maria camila lopera valle;0;0;0
maria campoy;0;0;0
maria casado;0;0;0
maria clara lobo;0;0;0
maria czakova;0;0;0
maria dolgikh;0;0;0
maria eduarda miccuci;0;0;0
maria elena calle;0;0;0
maria elisabetta marconi;0;0;0
maria enrica spacca;0;0;0
maria erdi;0;0;0
maria far;0;0;0
maria fernanda valdes paris;0;0;0
maria gabriela diaz;0;0;0
maria galikova;0;0;0
maria granatto;0;0;0
maria guadalupe gonzalez;0;1;0
maria guadalupe sanchez;0;0;0
maria jose acosta acosta;0;0;0
maria kadobina;0;0;0
maria kurjo;0;0;0
maria leonor tavares;0;0;0
maria lopez;0;0;0
maria lopez de equilaz;0;0;0
maria michta-coffey;0;0;0
maria mollestad;0;0;0
maria mutio;0;0;0
maria natalia londa;0;0;0
maria ortiz;0;0;0
maria paseka;0;2;0
maria peralta;0;0;0
maria perez;0;0;0
maria portela;0;0;0
maria prevolaraki;0;0;0
maria ribera;0;0;0
maria romanjuk;0;0;0
maria ruiz;0;0;0
maria selmaier;0;0;0
maria springwald;0;0;1
maria suelen altheman;0;0;0
maria tejerina mackern;0;0;0
maria tolkacheva;1;0;0
maria ugolkova;0;0;0
maria ulitina;0;0;0
maria verchenova;0;0;0
maria verschoor;0;1;0
maria vilas vidal;0;0;0
maria wierzbowska;0;0;0
maria del mar jover;0;0;0
maria del pilar pena carrasco;0;0;0
maria del rosario espinoza espinoza;0;1;0
mariabenedicta chigbolu;0;0;0
mariafe artacho del solar;0;0;0
mariah williams;0;0;0
mariajo uribe;0;0;0
mariam kromah;0;0;0
mariama djoulde sow;0;0;0
mariama mamoudou;0;0;0
marian dragulescu;0;0;0
marian kovacocy;0;0;0
marian oprea;0;0;0
marian urdabayeva;0;0;0
mariana cherdivara esanu;0;0;0
mariana cress;0;0;0
mariana duarte;0;0;0
mariana duque-marino;0;0;0
mariana foglia costa;0;0;0
mariana pajon;1;0;0
mariana ramalho;0;0;0
mariana sahakian;0;0;0
mariana silva;0;0;0
mariangela perrupato;0;0;0
marianna sastin;0;0;0
marianna tolo;0;0;0
marianne skarpnord;0;0;0
marianne vos;0;0;0
mariano canepa;0;0;0
mariano mastromarino;0;0;0
maricet espinosa;0;0;0
marie gayot;0;0;0
marie laura meza;0;0;0
marie laure delie;0;0;0
marie le nepvou;0;0;0
marie mavers;0;0;1
marie prouvensier;0;1;0
marie riou;0;0;0
marie wattel;0;0;0
marie yamaguchi;0;0;0
marie-catherine arnold;0;0;0
marie-eve beauchemin-nadeau;0;0;0
marie-eve nault;0;0;0
marie-florence candassamy;0;0;0
marie-josee ta lou;0;0;0
marie-laurence jungfleisch;0;0;0
marie-louise drager;0;0;0
marie-sadio rosche;0;0;0
marie-zelia lafont;0;0;0
mariel zagunis;0;0;1
marielle amant;0;0;0
marielle hall;0;0;0
mariely sanchez;0;0;0
mariia shorets;0;0;0
mariia shurochkina;1;0;0
marija jovanovic;0;0;0
marija marovic;0;0;0
marija vrajic;0;0;0
marije van hunenstijn;0;0;0
marika popowicz-drapala;0;0;0
marilson dos santos;0;0;0
marily dos santos;0;0;0
marin cilic;0;0;0
marin draganja;0;0;0
marina aframeeva;0;0;0
marina alabau neira;0;0;0
marina arzamasova;0;0;0
marina bravo;0;0;0
marina canetta;0;0;0
marina canetti;0;0;0
marina durunda;0;0;0
marina hmelevskaya;0;0;0
marina marghieva-nikisenko;0;0;0
marina rajcic;0;0;0
marina sudakova;1;0;0
marina toribiong;0;0;0
marina zablith;0;0;0
marina de la caridad rodriguez mitjan;0;0;0
marine boyer;0;0;0
marine brevet;0;0;0
marine johannes;0;0;0
marine jurbert;0;0;0
mario alfonso bran;0;0;0
mario fernandez;0;0;0
mario gyr;1;0;0
mario hezonja;0;0;0
mario jose dos santos jr;0;0;0
mario leitner;0;0;0
mario luis rivera sanchez;0;0;0
mario mola;0;0;0
mario paonessa;0;0;0
mario todorovic;0;0;0
marion lepert;0;0;0
marios georgiou;0;0;0
maris strombergs;0;0;0
marisa dick;0;0;0
marisa lavanchy;0;0;0
marisol carratu;0;0;0
marisol romero;0;0;0
marissa kurtimah;0;0;0
marit bouwmeester;1;0;0
marit malm frafjord;0;0;1
maritza guaman;0;0;0
maritza poncio;0;0;0
marius cocioran;0;0;0
marius cozmiuc;0;0;0
marius grigonis;0;0;0
marius ionescu;0;0;0
marius radu;0;0;0
marius savelskis;0;0;0
marius ziukas;0;0;0
mariusz jurkiewicz;0;0;0
mariusz prudel;0;0;0
mariya dmitriyenko;0;0;0
mariya korobitskaya;0;0;0
mariya koroleva;0;0;0
mariya povkh;0;0;0
mariya ryemyen;0;0;0
mariya shatalova;0;0;0
mariya stadnik;0;1;0
mariya telushkina;0;0;0
marjorie mayans;0;0;0
marjory nyaumwe;0;0;0
mark aldred;0;0;0
mark bennett;0;1;0
mark cavendish;0;1;0
mark dry;0;0;0
mark english;0;0;0
mark gleghorne;0;0;0
mark knowles;0;0;0
mark kyle;0;0;0
mark oldershaw;0;0;0
mark overgaard madsen;0;1;0
mark papp;0;0;0
mark pearson;0;0;0
mark robertson;0;1;0
mark todd;0;0;0
mark de jonge;0;0;0
markel alberdi sarobe;0;0;0
marketa slukova;0;0;0
marko arapovic;0;0;0
marko bagaric;0;0;0
marko bezjak;0;0;0
marko bijac;0;1;0
marko blazhevski;0;0;0
marko carrillo;0;0;0
marko kopljar;0;0;0
marko macan;0;1;0
marko mamic;0;0;0
marko marjanovic;0;0;0
marko novakovic;0;0;0
marko simonovic;0;1;0
marko tomicevic;0;1;0
markus bockermann;0;0;0
markus thormeyer;0;0;0
marleen van iersel;0;0;0
marlene steinherr;0;0;0
marlies mejias garcia;0;0;0
marlo javier delgado;0;0;0
marloes keetels;0;1;0
marlon acacio;0;0;0
maro jokovic;0;1;0
marouan chouiref;0;0;0
marouen maggaiz;0;0;0
maroussia pare;0;0;0
marquinhos;1;0;0
marrit steenbergen;0;0;0
mart seim;0;0;0
marta;0;0;0
marta bach pascual;0;0;0
marta baeza centurion;0;0;0
marta gonzalez crivillers;0;0;0
marta kharitonova;0;0;0
marta lopez;0;0;0
marta mangue;0;0;0
marta menegatti;0;0;0
marta milani;0;0;0
marta onofre;0;0;0
marta pagnini;0;0;0
marta pen freitas;0;0;0
marta puda;0;0;0
marta rostoburova;0;0;0
marta walczykiewicz;0;1;0
marta xargay;0;1;0
marten van riel;0;0;0
martha bayona pineda;0;0;0
martha mccabe;0;0;0
marthe koala;0;0;0
marti malloy;0;0;0
martin allikvee;0;0;0
martin andres melconian alvez;0;0;0
martin bau;0;0;0
martin benitez;0;0;0
martin esteban cuestas;0;0;0
martin fuchs;0;0;0
martin fuksa;0;0;0
martin giuffre;0;0;0
martin haner;0;0;1
martin iosefo;0;0;0
martin kaymer;0;0;0
martin kucera;0;0;0
martin kupper;0;0;0
martin marinov;0;0;0
martin michel;0;0;0
martin naidich;0;0;0
martin pacek;0;0;0
martin ramos;0;0;0
martin sauer;0;1;0
martin schaefer;0;0;0
martin sinkovic;1;0;0
martin strobel;0;0;1
martin tistan;0;0;0
martin wolfram;0;0;0
martin zwicker;0;0;1
martina carraro;0;0;0
martina cavallero;0;0;0
martina centofanti;0;0;0
martina guiggi;0;0;0
martina hingis;0;1;0
martina hrasnova;0;0;0
martina kohlova;0;0;0
martina moravcikova;0;0;0
martina ratej;0;0;0
martina ritter;0;0;0
martina rizzelli;0;0;0
martina strutz;0;0;0
martina de memme;0;0;0
martina van berkel;0;0;0
martine grael;1;0;0
martine smeets;0;0;0
martino goretti;0;0;0
marton szivos;0;0;0
marton vamos;0;0;0
marty mcdowell;0;0;0
martyn rooney;0;0;0
martyna dabrowska;0;0;0
martyna mikolajczak;0;0;0
martyna trajdos;0;0;0
martynas dziaugys;0;0;0
maru teferi;0;0;0
marusa cernjul;0;0;0
marvin bracy;0;0;0
marvin rene;0;0;0
marwa amri;0;0;1
marwan ahmed aly morsy elamrawy;0;0;0
marwan elkamash;0;0;0
mary hanna;0;0;0
mary joy tabal;0;0;0
mary opeloge;0;0;0
maryam usman;0;0;0
maryan muse;0;0;0
maryia filonchyk;0;0;0
maryia katsiak;0;0;0
maryia mamashuk;0;1;0
maryia papova;0;0;0
maryna bekh;0;0;0
maryna cherniak;0;0;0
maryna damantsevich;0;0;0
maryna kylypko;0;0;0
maryna litvinchuk;0;0;1
marzia caravelli;0;0;0
masakatsu hikosaka;0;0;0
masaki ito;0;0;0
masaki kaneko;0;0;0
masanao takahashi;0;0;0
masashi ebinuma;0;0;1
masashi kamekawa;0;0;0
masato sakai;0;1;0
masatoshi kushibiki;0;0;0
masbah ahmmed;0;0;0
mashu baker;1;0;0
mason finley;0;0;0
massimo colaci;0;1;0
massimo fabbrizi;0;0;0
mate helebrandt;0;0;0
matea matosevic;0;0;0
matea samardzic;0;0;0
matej benus;0;1;0
matej gaber;0;0;0
matej mohoric;0;0;0
matej toth;1;0;0
mateja simic;0;0;0
matelita buadromo;0;0;0
mateo sanz lanz;0;0;0
mateus filipe gregorio machado;0;0;0
mateusz bieniek;0;0;0
mateusz biskup;0;0;0
mateusz jachlewski;0;0;0
mateusz kaminski;0;0;0
mateusz kus;0;0;0
mateusz mika;0;0;0
mateusz przybylko;0;0;0
mateusz sawrymowicz;0;0;0
mateusz wilangowski;0;0;0
matevz skok;0;0;0
matheus borges;0;0;0
matheus santana;0;0;0
mathew belcher;0;1;0
mathews punza;0;0;0
mathias boe;0;0;0
mathias fluckiger;0;0;0
mathias hebo rasmussen;0;0;0
mathias muller;0;0;1
mathias tulyoongeleni hamunyela;0;0;0
mathieu albert daniel bauderlique;0;0;1
mathieu bilodeau;0;0;0
mathieu grebille;0;1;0
mathieu lemoine;1;0;0
mathieu peisson;0;0;0
mathilde andraud;0;0;0
mathilde cini;0;0;0
mathilde lamolle;0;0;0
mathilde de kerangat;0;0;0
mathlynn sasser;0;0;0
matias albarracin;0;0;0
matias buhler;0;0;0
matias koski;0;0;0
matias montinho;0;0;0
matias moroni;0;0;0
matias paredes;1;0;0
matias rey;1;0;0
matias schulz;0;0;0
matias tudela;0;0;0
matias del solar;0;0;0
matija kvasina;0;0;0
matilda ekholm;0;0;0
matilde ortiz reyes;0;0;0
mats grambusch;0;0;1
matt gohdes;0;0;0
matt gotrel;1;0;0
matt hutchins;0;0;0
matt kuchar;0;0;1
matt langridge;1;0;0
matt williams;0;0;0
matteo aicardi;0;0;1
matteo castaldo;0;0;1
matteo galvan;0;0;0
matteo giupponi;0;0;0
matteo lodo;0;0;1
matteo manassero;0;0;0
matteo marconcini;0;0;0
matteo piano;0;1;0
matteo rivolta;0;0;0
matteo stefanini;0;0;0
matthew abood;0;0;1
matthew anderson;0;0;1
matthew baranoski;0;0;0
matthew centrowitz;1;0;0
matthew chau;0;0;0
matthew dawson;0;0;0
matthew dellavedova;0;0;0
matthew denny;0;0;0
matthew duncan abeysinghe;0;0;0
matthew emmons;0;0;0
matthew glaetzer;0;0;0
matthew guest;0;0;0
matthew hudson-smith;0;0;0
matthew hughes;0;0;0
matthew mark meyer;0;0;0
matthew mcgovern;0;0;0
matthew miller;0;0;0
matthew sarmento;0;0;0
matthew stanley;0;0;0
matthew swann;0;0;0
matthias buhler;0;0;0
matthias ginter;0;1;0
matthias schmid;0;0;0
matthieu androdias;0;0;0
matthieu peche;0;0;1
matthieu rosset;0;0;0
matthijs buchli;0;1;0
matti mattsson;0;0;0
mattia camboni;0;0;0
mattias andersson;0;0;0
mattias karlsson;0;0;0
mattias zachrisson;0;0;0
matus bubenik;0;0;0
matyas szabo;0;0;0
matylda kowal;0;0;0
maud van der meer;0;0;0
maureen jelagat maiyo;0;0;0
maureen koster;0;0;0
mauricio arteaga;0;0;0
merewai cumu;0;0;0
mauricio borges almeida silva;1;0;0
mauricio luiz de souza;1;0;0
mauricio martinez;0;0;0
mauricio ortega;0;0;0
mauro crenna;0;0;0
mauro nespoli;0;0;0
mavis chirandu;0;0;0
max christiansen;0;1;0
max esposito;0;0;0
max hartung;0;0;0
max heinzer;0;0;0
max hess;0;0;0
max hoff;1;0;0
max litchfield;0;0;0
max mirnyi;0;0;0
max niederlag;0;0;0
max rendschmidt;2;0;0
max salminen;0;0;0
max whitlock;2;0;1
maxemillion kassman;0;0;0
